0,0,0,0,0,0,2,0.0011605564353185849,0,0,2,1.208195271341187,0,0,1,0.055690186275933654
0,0,0,0,2,0.39366305495308496,2,0.17015842336673334,1,2.325797752639123,1,0.2946557085978745,2,0.27086510530332897,1,0.014817967068994416
0,0,0,0,7,1.3691733548861658,3,0.29215180871525004,6,0.24838026369038385,1,5.503298471231515,6,0.3921188222788761,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.08338606836044783,0,0
0,0,0,0,0,0,0,0,1,0.2201981373232711,0,0,1,0.09776452707376035,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.03705346083222806,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.03644862031944619,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.16537052757846663,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.03333864338621492,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.0801348582248383,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.15749750377390698,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09609805478977981
0,0,0,0,4,0.8341658863570319,6,1.7226811290729152,0,0,9,6.309323513742115,5,1.6808127562925101,5,0.3291906731904296
0,0,0,0,0,0,0,0,0,0,0,0,1,2.267893378,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0618400381358605
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0.0011274857532435807,0,0,1,0.4820043966556809,1,0.006774125143774124,0,0
0,0,0,0,0,0,2,0.0022317612500456453,0,0,2,1.542877251199032,1,0.11948834747415533,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.002326582604918139,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.07020334212937601,0,0
0,0,0,0,1,3.6154832418178575,0,0,0,0,0,0,1,0.16368097948885837,0,0
0,0,0,0,0,0,1,0.000007569263091080944,0,0,1,1.2108576177844819,0,0,1,0.7746333423109265
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.4052086646549315,0,0
0,0,0,0,0,0,0,0,0,0,1,0.48551726853484845,0,0,0,0
0,0,0,0,6,13.540719304179841,4,2.0223787186514453,4,9.316036337135841,3,2.6882804443746573,6,13.992611518630985,4,0.06538897719312736
0,0,0,0,2,5.622489763769783,3,0.0899819288656985,0,0,4,2.226344449756474,6,6.387819270011227,1,0.025661594377401037
0,0,0,0,0,0,0,0,0,0,0,0,1,0.9979346044067389,0,0
0,0,0,0,2,0.37527046737238035,0,0,0,0,0,0,1,0.031135288981265486,0,0
0,0,0,0,0,0,0,0,0,0,1,0.602380209892545,0,0,1,0.07412782165662139
0,0,0,0,0,0,0,0,0,0,0,0,1,0.034312788755034865,0,0
0,0,0,0,2,0.7357490878426064,0,0,2,4.055223657177274,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.03994131690139973,0,0
0,0,0,0,2,0.7357490878426064,0,0,2,4.055223657177274,0,0,0,0,0,0
0,0,0,0,1,0.029215951620410414,0,0,0,0,0,0,1,0.009842642633753366,0,0
0,0,0,0,1,0.02274380323393045,0,0,1,0.0024384138569007105,0,0,2,0.0012596576397467464,0,0
0,0,0,0,0,0,0,0,0,0,1,1.4964166173834956,0,0,0,0
0,0,1,32.145421719852955,2,4.924355818375397,7,4.08874557960528,3,5.13444383267429,3,6.408616457715468,5,8.375482684961028,4,0.15970967384796433
0,0,0,0,1,0.00004883547753833486,0,0,0,0,1,0.7599502690553676,1,0.05419178598457165,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04766782530258545
0,0,0,0,0,0,0,0,0,0,0,0,1,0.2860712797,0,0
0,0,0,0,3,3.7975338168972774,0,0,4,3.037806978920361,0,0,2,1.2908901455666522,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,0.08924059053249542,0,0,2,0.02189361874919531,0,0,6,1.4164898534572636,1,0.09570985938108706
1,16.02027633924409,0,0,9,1.1412687567308089,2,0.6709560491122246,5,37.33240525103592,2,1.9775686746382044,6,2.2407964783462417,3,0.2961959879521449
0,0,0,0,3,0.28420609057531937,0,0,1,0.002518252638667937,0,0,3,0.11766086266081087,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0.00445462849868052,0,0,0,0,0,0,0,0
0,0,0,0,1,6.349736815262151,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0.686423103739138,1,0.001158628182531148,2,1.554105557546034,1,3.4571014321025597,4,1.0930311634803735,1,0.01499277182499688
0,0,3,92.84598981393654,0,0,15,4.160524583942298,1,13.689936437943919,8,8.399772225989555,0,0,12,0.6936406135068469
0,0,0,0,0,0,0,0,0,0,0,0,1,1.3920877313699695,0,0
0,0,0,0,1,0.35570253545271624,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04471842050170867
0,0,0,0,0,0,0,0,1,32.46372776850882,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.03191314081665195,1,2.772931496118244,0,0,1,2.324244275777859,0,0,1,0.3106628909979377,0,0
0,0,0,0,1,0.0019413501602203842,0,0,0,0,0,0,0,0,0,0
0,0,6,236.4414654937716,13,11.090394458572453,0,0,8,23.228852960811412,1,0.20655003323332352,8,4.475281117623307,1,0.013993186752569057
1,1.1060203875703563,0,0,0,0,1,0.14481131671532121,0,0,1,1.9603049049070849,2,0.17651684782867447,1,0.007697935263617684
0,0,0,0,1,0.26676737758428304,0,0,1,0.03729624879294466,0,0,1,0.06774125999193635,0,0
1,56.76797198709167,1,16.53369305325571,3,37.960200819005856,4,0.005227110754053451,4,34.71674831850851,4,25.232173903852384,3,5.9341272006,3,0.17925301350852318
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,5.466522321960888e-7,0,0,1,0.2207894293816141,0,0,3,0.19750045652790044,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.30916337522117493,2,0.2726901666327082
0,0,0,0,0,0,0,0,0,0,0,0,1,0.04687125516,0,0
0,0,0,0,4,0.8340354970746638,0,0,3,0.16120893735387887,0,0,4,0.08397503255246942,0,0
0,0,0,0,0,0,1,1.9989801891693333,4,0.010482684157910555,0,0,2,1.291440114808109,0,0
0,0,0,0,8,0.052435238796152035,0,0,6,1.2342455345306949,0,0,6,0.0003901716999710257,1,0.053754370252237726
0,0,0,0,0,0,0,0,0,0,1,0.4451340441321396,0,0,1,0.11980045942123146
0,0,0,0,5,9.000547998608116,0,0,7,10.176771517574984,0,0,5,2.530753155968312,0,0
0,0,0,0,1,0.18755570204247723,0,0,1,6.416835965616814,0,0,1,0.1246460592020756,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.00951791330105301,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.9690567719056894,0,0
0,0,0,0,1,0.2602224419286636,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,4.274103923376044,1,0.000013770035969270462,1,5.013546550104091,0,0,2,1.5588588487770265
0,0,0,0,0,0,0,0,0,0,1,0.28259100133873927,1,0.017640595551350127,0,0
0,0,2,21.834766949299592,0,0,11,0.28867052271670984,0,0,6,1.948680768455908,0,0,8,0.29414842097225385
0,0,0,0,1,0.3128774987738942,0,0,2,2.6277694397051508,0,0,3,0.14480630659249183,0,0
0,0,0,0,0,0,0,0,3,0.02436643745518006,0,0,1,0.01569185582463696,0,0
0,0,0,0,1,1.852291744549429,4,1.629015984103991,3,14.001037242621559,4,8.043990928661046,2,2.9982160095487336,3,0.13000979303621868
0,0,0,0,0,0,0,0,0,0,0,0,1,0.017140670523561986,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,20.96361615865021,5,0.22403362739004135,2,0.002168307157509421,4,0.4005155031880533,2,0.6018213822359975,2,0.00799516473347557,3,0.35786765367673595
0,0,0,0,1,1.0572107370801316,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.11860059266105466,0,0
0,0,0,0,2,2.457803700332986,0,0,1,0.0011014754874799871,0,0,1,0.0001273319833,0,0
0,0,0,0,2,2.457803700332986,0,0,1,0.0011014754874799871,0,0,1,0.0001273319833,0,0
0,0,0,0,10,4.506377404216952,0,0,8,5.733590042742887,0,0,7,1.6037779062180615,3,0.08272744975955854
0,0,0,0,0,0,0,0,0,0,0,0,1,0.2535003245592663,0,0
0,0,0,0,0,0,1,0.001073891421105315,2,0.226135573093111,0,0,0,0,1,0.048739510401816954
0,0,0,0,0,0,1,0.001075963853934645,1,1.0876835653682624,0,0,1,1.773913273,1,5.089133268037489
1,2.0449962114936433,0,0,0,0,13,0.20837542684457022,0,0,8,5.697382822971938,0,0,9,0.6792224990542044
0,0,0,0,1,0.48025378976250743,0,0,1,0.11305254440000001,0,0,1,0.1000000001,0,0
1,6.493786536999999,0,0,8,3.581967403477381,3,0.08300413839851677,3,1.8091481726894854,3,2.0996593947564484,7,0.6550723093979869,10,0.2777235708324968
0,0,0,0,0,0,0,0,0,0,0,0,1,0.13579104560066646,0,0
0,0,0,0,1,0.013306964779936207,0,0,1,0.022441419671359288,0,0,1,0.16323888839291265,0,0
0,0,0,0,8,3.223856758466382,0,0,7,3.424860446356355,0,0,5,2.7565345073806764,0,0
0,0,0,0,1,1.0027277055461363,0,0,0,0,1,0.20118794524757452,1,16.82736461905322,0,0
0,0,0,0,1,0.02044543801327873,0,0,2,0.42692929188275275,0,0,0,0,1,0.08437441441814632
0,0,0,0,0,0,0,0,0,0,0,0,1,0.11658359119224015,0,0
0,0,0,0,0,0,1,0.001287443308049182,0,0,1,0.2553227920880245,2,0.0001801071145476204,2,0.10990608558655596
0,0,0,0,4,0.7355085781652368,0,0,1,0.1107050413995886,0,0,3,0.34613141468704256,0,0
0,0,0,0,0,0,0,0,1,0.006202166655110782,0,0,1,0.0006776639135223361,0,0
0,0,0,0,2,0.0535075448409284,0,0,4,0.22053155893214565,0,0,1,0.00012522716061513282,0,0
0,0,0,0,1,0.14123087271657345,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0.39195243999867313,0,0,0,0
0,0,0,0,8,0.854093048176589,0,0,9,2.7364692878636028,0,0,7,1.7052135915619235,0,0
0,0,0,0,1,0.23465676946245093,0,0,6,2.9442044374010057,1,1.5729403894729928,2,0.19438367816429925,0,0
0,0,0,0,0,0,0,0,1,0.15658774953339974,0,0,0,0,0,0
0,0,0,0,9,2.842146445089396,0,0,7,7.007172158069974,0,0,8,1.8782404999999323,1,0.022008348530698735
0,0,0,0,1,0.4802893531609017,0,0,1,1.130514591,0,0,1,0.11008084131861882,0,0
0,0,0,0,0,0,0,0,1,1.1322907974866776,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03794069116101821
0,0,0,0,0,0,1,0.001090019168646029,2,0.004234443893280272,1,0.8376570120275382,0,0,1,0.09164359869786828
0,0,0,0,0,0,1,0.05147619870412445,0,0,1,0.41635344446820133,2,0.012319303249258798,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08015347482522786
0,0,0,0,1,0.41995827910781647,0,0,1,0.24331331621890234,0,0,1,0.16135633903088703,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.09287045097631211
0,0,0,0,0,0,0,0,1,3.006701352671741,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.15816069626185847,0,0
0,0,0,0,0,0,1,0.0006086090356466663,0,0,0,0,0,0,1,0.6712524865672354
0,0,0,0,0,0,0,0,0,0,0,0,1,0.05037176228,0,0
0,0,0,0,1,12.21833226359136,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0.5259980817668148,0,0,1,0.057660220404985835
0,0,0,0,1,1.302495399211107,2,0.757201235721632,1,0.33416514373134,2,6.391325055963656,3,2.022217432099851,0,0
8,16.392330825957842,0,0,10,6.500547405588013,0,0,5,4.01784698564521,3,3.9428564442255842,10,10.281516005724303,1,0.4696498262280117
0,0,0,0,0,0,0,0,0,0,0,0,1,0.002940879511635912,0,0
0,0,0,0,8,2.1205120887202447,0,0,4,0.00349862913675711,1,3.580640882349336,6,1.255406139835256,0,0
Failed to fetch data from Revert Finance 0 times.
Invalid address count: 0
